  set traces hits average
    1    226  100 226.000
    2    210  100 218.000
    3    207  100 214.333
    4    279  100 230.500
    5    208  100 226.000
    6    336  100 244.333
    7    221  100 241.000
    8    202  100 236.125
    9    197  100 231.778
   10    418  100 250.400
   11    287  100 253.727
   12    222  100 251.083
   13    346  100 258.385
   14    246  100 257.500
   15    204  100 253.933
   16    312  100 257.562
   17    389  100 265.294
   18    255  100 264.722
   19    225  100 262.632
   20    201  100 259.550
   21    236  100 258.429
   22    251  100 258.091
   23    198  100 255.478
   24    212  100 253.667
   25    303  100 255.640
   26    247  100 255.308
   27    216  100 253.852
   28    261  100 254.107
   29    227  100 253.172
   30    213  100 251.833
   31    207  100 250.387
   32    198  100 248.750
   33    245  100 248.636
   34    227  100 248.000
   35    319  100 250.029
   36    252  100 250.083
   37    233  100 249.622
   38    255  100 249.763
   39    300  100 251.051
   40    356  100 253.675
   41    205  100 252.488
   42    214  100 251.571
   43    214  100 250.698
   44    262  100 250.955
   45    237  100 250.644
   46    194  100 249.413
   47    229  100 248.979
   48    532  100 254.875
   49    235  100 254.469
   50    207  100 253.520
   51    295  100 254.333
   52    363  100 256.423
   53    299  100 257.226
   54    228  100 256.685
   55    300  100 257.473
   56    318  100 258.554
   57    404  100 261.105
   58    223  100 260.448
   59    266  100 260.542
   60    196  100 259.467
   61    231  100 259.000
   62    397  100 261.226
   63    299  100 261.825
   64    270  100 261.953
   65    248  100 261.738
   66    239  100 261.394
   67    210  100 260.627
   68    229  100 260.162
   69    244  100 259.928
   70    287  100 260.314
   71    243  100 260.070
   72    269  100 260.194
   73    216  100 259.589
   74    279  100 259.851
   75    226  100 259.400
   76    314  100 260.118
   77    204  100 259.390
   78    292  100 259.808
   79    245  100 259.620
   80    188  100 258.725
   81    266  100 258.815
   82    244  100 258.634
   83    290  100 259.012
   84    186  100 258.143
   85    237  100 257.894
   86    220  100 257.453
   87    311  100 258.069
   88    282  100 258.341
   89    267  100 258.438
   90    305  100 258.956
   91    427  100 260.802
   92    264  100 260.837
   93    261  100 260.839
   94    404  100 262.362
   95    302  100 262.779
   96    365  100 263.844
   97    242  100 263.619
   98    233  100 263.306
   99    214  100 262.808
  100    263  100 262.810
  101    223  100 262.416
  102    235  100 262.147
  103    250  100 262.029
  104    210  100 261.529
  105    242  100 261.343
  106    219  100 260.943
  107    337  100 261.654
  108    238  100 261.435
  109    334  100 262.101
  110    240  100 261.900
  111    257  100 261.856
  112    203  100 261.330
  113    232  100 261.071
  114    269  100 261.140
  115    316  100 261.617
  116    248  100 261.500
  117    208  100 261.043
  118    242  100 260.881
  119    221  100 260.546
  120    240  100 260.375
  121    209  100 259.950
  122    221  100 259.631
  123    216  100 259.276
  124    274  100 259.395
  125    299  100 259.712
  126    245  100 259.595
  127    245  100 259.480
  128    214  100 259.125
  129    241  100 258.984
  130    205  100 258.569
  131    220  100 258.275
  132    221  100 257.992
  133    212  100 257.647
  134    357  100 258.388
  135    303  100 258.719
  136    338  100 259.301
  137    272  100 259.394
  138    202  100 258.978
  139    213  100 258.647
  140    232  100 258.457
  141    203  100 258.064
  142    287  100 258.268
  143    205  100 257.895
  144    268  100 257.965
  145    410  100 259.014
  146    366  100 259.747
  147    208  100 259.395
  148    245  100 259.297
  149    281  100 259.443
  150    257  100 259.427
  151    317  100 259.808
  152    191  100 259.355
  153    265  100 259.392
  154    295  100 259.623
  155    216  100 259.342
  156    353  100 259.942
  157    224  100 259.713
  158    255  100 259.684
  159    258  100 259.673
  160    198  100 259.288
  161    222  100 259.056
  162    251  100 259.006
  163    273  100 259.092
  164    241  100 258.982
  165    265  100 259.018
  166    333  100 259.464
  167    254  100 259.431
  168    233  100 259.274
  169    206  100 258.959
  170    238  100 258.835
  171    303  100 259.094
  172    204  100 258.773
  173    330  100 259.185
  174    224  100 258.983
  175    220  100 258.760
  176    238  100 258.642
  177    211  100 258.373
  178    285  100 258.522
  179    235  100 258.391
  180    222  100 258.189
  181    244  100 258.110
  182    303  100 258.357
  183    196  100 258.016
  184    223  100 257.826
  185    265  100 257.865
  186    275  100 257.957
  187    289  100 258.123
  188    321  100 258.457
  189    277  100 258.556
  190    219  100 258.347
  191    189  100 257.984
  192    198  100 257.672
  193    231  100 257.534
  194    202  100 257.247
  195    259  100 257.256
  196    299  100 257.469
  197    339  100 257.883
  198    269  100 257.939
  199    377  100 258.538
  200    216  100 258.325
  201    268  100 258.373
  202    253  100 258.347
  203    221  100 258.163
  204    241  100 258.078
  205    260  100 258.088
  206    337  100 258.471
  207    266  100 258.507
  208    289  100 258.654
  209    260  100 258.660
  210    322  100 258.962
  211    259  100 258.962
  212    251  100 258.925
  213    338  100 259.296
  214    206  100 259.047
  215    229  100 258.907
  216    229  100 258.769
  217    244  100 258.700
  218    284  100 258.817
  219    218  100 258.630
  220    208  100 258.400
  221    218  100 258.217
  222    216  100 258.027
  223    302  100 258.224
  224    313  100 258.469
  225    311  100 258.702
  226    305  100 258.907
  227    242  100 258.833
  228    205  100 258.596
  229    394  100 259.188
  230    213  100 258.987
  231    326  100 259.277
  232    226  100 259.134
  233    267  100 259.167
  234    223  100 259.013
  235    219  100 258.843
  236    172  100 258.475
  237    255  100 258.460
  238    255  100 258.445
  239    273  100 258.506
  240    291  100 258.642
  241    237  100 258.552
  242    375  100 259.033
  243    506  100 260.049
  244    254  100 260.025
  245    259  100 260.020
  246    202  100 259.785
  247    220  100 259.623
  248    276  100 259.690
  249    214  100 259.506
  250    200  100 259.268
  251    240  100 259.191
  252    362  100 259.599
  253    214  100 259.419
  254    369  100 259.850
  255    205  100 259.635
  256    241  100 259.562
  257    264  100 259.580
  258    236  100 259.488
  259    273  100 259.541
  260    191  100 259.277
  261    380  100 259.739
  262    256  100 259.725
  263    293  100 259.852
  264    354  100 260.208
  265    256  100 260.192
  266    279  100 260.263
  267    198  100 260.030
  268    220  100 259.881
  269    255  100 259.862
  270    240  100 259.789
  271    214  100 259.620
  272    228  100 259.504
  273    282  100 259.586
  274    254  100 259.566
  275    303  100 259.724
  276    195  100 259.489
  277    209  100 259.307
