# Stability threshold: 100
# IteRATIOn threshold: 50
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
50	0	41	22	5	16	55	18	7	42
51	0	41	22	5	16	55	18	7	42
52	0	41	22	5	16	55	18	7	42
53	0	41	22	5	16	55	18	7	42
54	0	41	22	5	16	55	18	7	42
55	0	16	52	58	51	55	18	3	55
56	0	49	28	40	7	1	63	19	0
57	0	60	11	56	19	22	26	16	25
58	0	16	8	9	9	5	18	7	55
59	0	16	8	37	9	5	18	27	55
60	0	16	8	13	51	5	18	27	55
61	0	16	8	13	51	5	18	27	55
62	0	60	11	39	19	22	50	16	37
63	0	60	11	39	19	22	50	16	37
64	0	60	11	39	19	22	50	16	37
65	0	60	11	39	19	22	50	16	37
66	0	60	11	39	19	22	50	16	37
67	0	60	11	39	19	22	50	16	37
68	0	60	11	39	19	22	50	16	37
69	0	60	11	39	19	22	50	16	37
70	0	60	11	39	19	22	50	16	37
71	0	60	11	56	19	22	50	16	37
72	0	60	11	39	19	22	50	16	37
73	0	60	11	56	19	22	50	16	37
74	0	60	11	56	19	22	50	16	37
75	0	60	11	39	19	22	50	16	37
76	0	60	11	56	19	22	50	16	37
77	0	60	11	56	19	22	50	16	37
78	0	60	11	56	19	22	50	16	37
79	0	60	11	56	19	22	50	16	37
80	1	60	11	56	46	22	50	16	44
81	0	60	11	56	19	22	50	16	37
82	1	60	11	56	46	22	50	16	44
83	2	60	11	56	46	22	50	16	44
84	3	60	11	56	46	22	50	16	44
85	4	60	11	56	46	22	50	16	44
86	0	60	11	56	19	22	50	16	44
87	1	60	11	56	46	22	50	16	44
88	2	60	11	56	46	22	50	16	44
89	3	60	11	56	46	22	50	16	44
90	4	60	11	56	46	22	50	16	44
91	5	60	11	56	46	22	50	16	44
92	6	60	11	56	46	22	50	16	44
93	7	60	11	56	46	22	50	16	44
94	8	60	11	56	46	22	50	16	44
95	9	60	11	56	46	22	50	16	44
96	0	60	11	56	19	22	50	16	44
97	0	60	11	56	19	31	50	16	44
98	0	60	11	56	19	31	50	16	44
99	0	60	11	56	19	22	50	16	44
100	0	60	11	56	19	31	50	16	44
101	0	60	11	56	46	31	50	16	44
102	0	60	11	56	46	31	50	16	44
103	1	60	11	56	46	22	50	16	44
104	0	60	11	56	19	31	50	16	44
105	0	60	11	56	19	31	50	16	44
106	0	60	11	56	19	31	50	16	44
107	1	60	11	56	46	22	50	16	44
108	2	60	11	56	46	22	50	16	44
109	3	60	11	56	46	22	50	16	44
110	0	60	11	56	19	22	50	16	44
111	0	60	11	56	19	22	50	16	44
112	0	60	11	56	19	22	50	16	44
113	0	60	11	56	19	31	50	16	44
114	0	60	11	56	19	31	50	16	44
115	0	60	11	56	19	31	50	16	44
116	0	60	11	56	19	31	50	16	44
117	0	60	11	56	19	31	50	16	44
118	0	60	11	56	19	31	50	16	44
119	0	60	11	56	46	31	50	16	44
120	0	60	11	56	46	31	50	16	44
121	0	60	11	56	46	31	50	16	44
122	0	60	11	56	46	31	50	16	44
123	1	60	11	56	46	22	50	16	44
124	2	60	11	56	46	22	50	16	44
125	3	60	11	56	46	22	50	16	44
126	4	60	11	56	46	22	50	16	44
127	5	60	11	56	46	22	50	16	44
128	6	60	11	56	46	22	50	16	44
129	7	60	11	56	46	22	50	16	44
130	8	60	11	56	46	22	50	16	44
131	9	60	11	56	46	22	50	16	44
132	10	60	11	56	46	22	50	16	44
133	11	60	11	56	46	22	50	16	44
134	12	60	11	56	46	22	50	16	44
135	13	60	11	56	46	22	50	16	44
136	14	60	11	56	46	22	50	16	44
137	15	60	11	56	46	22	50	16	44
138	16	60	11	56	46	22	50	16	44
139	17	60	11	56	46	22	50	16	44
140	18	60	11	56	46	22	50	16	44
141	19	60	11	56	46	22	50	16	44
142	20	60	11	56	46	22	50	16	44
143	21	60	11	56	46	22	50	16	44
144	22	60	11	56	46	22	50	16	44
145	23	60	11	56	46	22	50	16	44
146	24	60	11	56	46	22	50	16	44
147	25	60	11	56	46	22	50	16	44
148	26	60	11	56	46	22	50	16	44
149	27	60	11	56	46	22	50	16	44
150	28	60	11	56	46	22	50	16	44
151	29	60	11	56	46	22	50	16	44
152	30	60	11	56	46	22	50	16	44
153	31	60	11	56	46	22	50	16	44
154	32	60	11	56	46	22	50	16	44
155	33	60	11	56	46	22	50	16	44
156	34	60	11	56	46	22	50	16	44
157	35	60	11	56	46	22	50	16	44
158	36	60	11	56	46	22	50	16	44
159	37	60	11	56	46	22	50	16	44
160	38	60	11	56	46	22	50	16	44
161	39	60	11	56	46	22	50	16	44
162	40	60	11	56	46	22	50	16	44
163	41	60	11	56	46	22	50	16	44
164	42	60	11	56	46	22	50	16	44
165	43	60	11	56	46	22	50	16	44
166	44	60	11	56	46	22	50	16	44
167	45	60	11	56	46	22	50	16	44
168	46	60	11	56	46	22	50	16	44
169	47	60	11	56	46	22	50	16	44
170	48	60	11	56	46	22	50	16	44
171	49	60	11	56	46	22	50	16	44
172	50	60	11	56	46	22	50	16	44
173	51	60	11	56	46	22	50	16	44
174	52	60	11	56	46	22	50	16	44
175	53	60	11	56	46	22	50	16	44
176	54	60	11	56	46	22	50	16	44
177	55	60	11	56	46	22	50	16	44
178	56	60	11	56	46	22	50	16	44
179	57	60	11	56	46	22	50	16	44
180	58	60	11	56	46	22	50	16	44
181	59	60	11	56	46	22	50	16	44
182	60	60	11	56	46	22	50	16	44
183	61	60	11	56	46	22	50	16	44
184	62	60	11	56	46	22	50	16	44
185	63	60	11	56	46	22	50	16	44
186	64	60	11	56	46	22	50	16	44
187	65	60	11	56	46	22	50	16	44
188	66	60	11	56	46	22	50	16	44
189	67	60	11	56	46	22	50	16	44
190	68	60	11	56	46	22	50	16	44
191	69	60	11	56	46	22	50	16	44
192	70	60	11	56	46	22	50	16	44
193	71	60	11	56	46	22	50	16	44
194	72	60	11	56	46	22	50	16	44
195	73	60	11	56	46	22	50	16	44
196	74	60	11	56	46	22	50	16	44
197	75	60	11	56	46	22	50	16	44
198	76	60	11	56	46	22	50	16	44
199	77	60	11	56	46	22	50	16	44
200	78	60	11	56	46	22	50	16	44
201	79	60	11	56	46	22	50	16	44
202	80	60	11	56	46	22	50	16	44
203	81	60	11	56	46	22	50	16	44
204	82	60	11	56	46	22	50	16	44
205	83	60	11	56	46	22	50	16	44
206	84	60	11	56	46	22	50	16	44
207	85	60	11	56	46	22	50	16	44
208	86	60	11	56	46	22	50	16	44
209	87	60	11	56	46	22	50	16	44
210	88	60	11	56	46	22	50	16	44
211	89	60	11	56	46	22	50	16	44
212	90	60	11	56	46	22	50	16	44
213	91	60	11	56	46	22	50	16	44
214	92	60	11	56	46	22	50	16	44
215	93	60	11	56	46	22	50	16	44
216	94	60	11	56	46	22	50	16	44
217	95	60	11	56	46	22	50	16	44
218	96	60	11	56	46	22	50	16	44
219	97	60	11	56	46	22	50	16	44
220	98	60	11	56	46	22	50	16	44
221	99	60	11	56	46	22	50	16	44
222	100	60	11	56	46	22	50	16	44
# 1	222
################

# Stability threshold: 100
# IteRATIOn threshold: 50
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
50	0	61	52	9	61	39	62	17	6
51	0	58	36	22	61	59	62	60	1
52	0	58	36	22	61	59	62	60	1
53	0	61	42	23	61	54	62	54	20
54	0	43	16	22	34	59	23	17	1
55	0	41	11	56	46	22	50	16	44
56	0	58	36	22	34	59	62	5	1
57	0	58	36	22	34	59	62	5	1
58	0	61	52	24	15	39	23	17	1
59	0	61	52	24	15	39	23	17	1
60	0	41	11	41	46	22	46	16	44
61	0	61	52	24	15	8	23	17	1
62	0	61	52	24	15	8	23	17	1
63	0	41	11	41	29	22	46	16	16
64	0	41	11	56	46	22	50	16	44
65	0	41	11	56	46	22	50	16	44
66	0	50	11	56	46	22	50	16	44
67	0	61	52	24	42	8	23	17	46
68	0	61	52	24	42	8	23	17	46
69	0	61	52	24	42	8	23	17	46
70	0	41	11	56	46	22	50	16	44
71	0	41	11	56	46	22	50	16	44
72	1	60	11	56	46	22	50	16	44
73	0	22	11	56	46	22	50	16	44
74	1	60	11	56	46	22	50	16	44
75	2	60	11	56	46	22	50	16	44
76	0	61	52	24	15	8	23	39	36
77	0	61	52	24	15	8	23	39	36
78	0	61	52	24	15	8	23	39	36
79	0	61	52	24	15	8	23	39	36
80	0	41	11	56	46	22	50	16	44
81	0	41	11	56	46	22	50	16	44
82	0	41	11	56	46	22	50	16	44
83	0	41	11	56	46	22	50	16	44
84	0	41	11	56	46	22	50	16	44
85	0	41	11	56	46	22	50	16	44
86	1	60	11	56	46	22	50	16	44
87	0	41	11	56	46	22	50	16	44
